"ID","Date","Temperature","Humidity","Light","CO2","HumidityRatio","Occupancy"
"8646",2015-02-17 14:53:00,22.125,34.425,459,1339.5,0.00568291454708994,1
"780",2015-02-12 03:47:00,20.7,24.395,0,592.5,0.00367865044703527,0
"4482",2015-02-14 17:29:00,20,35.59,14,521,0.00515176885328093,0
"9412",2015-02-18 03:39:00,20.79,26.29,0,1383.75,0.00398841692997244,0
"489",2015-02-11 22:56:00,20.55,28.04,0,493.5,0.00419282341347972,0
"4783",2015-02-14 22:30:00,19.89,36,0,532.5,0.00517591482227579,0
"5407",2015-02-15 08:54:00,20.39,30.2,120,614.75,0.00447343719239004,0
"2437",2015-02-13 07:24:00,20.89,25.5,0,524,0.00389184888190864,0
"3580",2015-02-14 02:26:59,19.79,36.2,0,501,0.00517246151018731,0
"2900",2015-02-13 15:07:00,23,28.2225,516.5,555.5,0.00490721768402601,1
"6514",2015-02-16 03:21:00,20.39,26.7,0,859,0.00395169869483174,0
"739",2015-02-12 03:06:00,20.6,24.63,0,555.666666666667,0.00369134110171117,0
"7328",2015-02-16 16:54:59,21.7,29.79,429,889.333333333333,0.00478497618171682,1
"309",2015-02-11 19:56:00,21,29.8,0,527.5,0.00458405505820984,0
"5432",2015-02-15 09:19:00,20.89,29.5,178.5,618.5,0.00450675831431613,0
"9740",2015-02-18 09:07:00,20.84,26.84,12,1446.5,0.00408503869569835,0
"1420",2015-02-12 14:26:59,23.7675,24.2675,123,610,0.0044161298621988,0
"1021",2015-02-12 07:47:59,20.5,22.8,0,723,0.00339445211249114,0
"6756",2015-02-16 07:23:00,20.39,24.65,0,802.5,0.00364651237198463,0
"7816",2015-02-17 01:02:59,20.1,30.29,0,709.5,0.00440656793848278,0
"2546",2015-02-13 09:13:00,21.675,25.8675,528,573.75,0.00414434361465552,1
"2941",2015-02-13 15:48:00,22.6,29.3233333333333,464,584.333333333333,0.00497702729685581,1
"3673",2015-02-14 04:00:00,19.65,36.545,0,502,0.00517660573306873,0
"5815",2015-02-15 15:42:00,21.65,31.2,55,662.5,0.00499785319324602,0
"5508",2015-02-15 10:34:59,22,28.865,180,639.5,0.00472164533992298,0
"4054",2015-02-14 10:21:00,20.0333333333333,36.53,25,508.666666666667,0.00530001770780325,0
"9270",2015-02-18 01:17:00,20.79,27.89,0,1297.5,0.00423280239666859,0
"725",2015-02-12 02:51:59,20.6,25.55,0,553.5,0.00383007214015013,0
"6874",2015-02-16 09:21:00,21,27.1,419,990.5,0.0041659394491425,1
"5639",2015-02-15 12:46:00,23.2,28.5,345,627,0.00501665438525009,0
"4079",2015-02-14 10:46:00,20.29,36.4,66.5,511,0.00536625278152589,0
"2212",2015-02-13 03:39:00,20.89,24.39,0,578,0.00372142541017581,0
"4240",2015-02-14 13:27:00,20.65,34.975,47,500.25,0.00527122236858158,0
"8859",2015-02-17 18:26:00,21.89,34.29,0,1530.33333333333,0.00557914792122477,0
"4991",2015-02-15 01:58:00,20,34.545,0,538,0.00499928588655726,0
"3014",2015-02-13 17:00:59,21.6,31.79,444,630.666666666667,0.0050774563762716,1
"4708",2015-02-14 21:15:00,20,35.2,0,538,0.00509485266079684,0
"687",2015-02-12 02:13:59,20.6,25.395,0,549.5,0.00380669466694733,0
"3931",2015-02-14 08:18:00,19.79,37,0,508.5,0.00528774181077989,0
"7830",2015-02-17 01:17:00,20,30.29,0,712.75,0.0043791751281533,0
"6061",2015-02-15 19:47:59,20.39,32.545,0,671,0.0048234888398397,0
"30",2015-02-11 15:16:59,21.89,31.79,444,1110,0.00516900558343851,1
"3917",2015-02-14 08:04:00,19.7,37.4,0,509.5,0.00531536736904229,0
"6858",2015-02-16 09:04:59,20.79,25.865,405,897.5,0.00392353409893415,1
"6483",2015-02-16 02:50:00,20.39,27,0,857.333333333333,0.00399638508339172,0
"8867",2015-02-17 18:34:00,21.84,34.145,0,1499,0.00553825944714946,0
"7176",2015-02-16 14:23:00,21.7,28.79,459,901.5,0.00462315873885162,1
"2245",2015-02-13 04:12:00,20.89,24.145,0,576.5,0.00368382192105146,0
"6034",2015-02-15 19:21:00,20.39,32.79,0,659.5,0.00486008397186806,0
"9503",2015-02-18 05:10:00,20.79,26.2,0,1541,0.00397467591370672,0
"2030",2015-02-13 00:36:59,21,24.84,0,576.5,0.00381638997758567,0
"7018",2015-02-16 11:44:59,21.5,28.3233333333333,454,972,0.00449196221741125,1
"70",2015-02-11 15:56:59,21.89,30.39,429,794.333333333333,0.00493955994894424,1
"3035",2015-02-13 17:22:00,21.5,32.1725,429,603,0.0051074366457325,1
"8971",2015-02-17 20:18:00,21,34.09,0,1486.5,0.00524954396863874,0
"4755",2015-02-14 22:01:59,19.79,35.5,0,535,0.0050716259994161,0
"7244",2015-02-16 15:30:59,21.7,29,454,872.75,0.00465713347075559,1
"2444",2015-02-13 07:31:00,20.79,25.5,0,519,0.00386782193185198,0
"8625",2015-02-17 14:31:59,22.025,34.52,454,1317.25,0.00566379042929294,1
"5896",2015-02-15 17:03:00,20.89,32.1725,24,691,0.00491826842219563,0
"8855",2015-02-17 18:22:00,22,34.29,0,1533,0.00561706350613092,0
"1246",2015-02-12 11:32:59,24.1,22.5,237,830.75,0.00417552627916119,0
"4705",2015-02-14 21:11:59,19.945,35.29,0,536,0.00509046740161306,0
"7799",2015-02-17 00:46:00,20.2,30.29,0,706,0.00443411196334396,0
"7630",2015-02-16 21:56:59,20.4266666666667,30.0333333333333,0,713.333333333333,0.00445872866230918,0
"2268",2015-02-13 04:34:59,20.89,24.495,0,578.5,0.00373754257491566,0
"4630",2015-02-14 19:57:00,19.89,35.4,0,512.5,0.00508894378907528,0
"8621",2015-02-17 14:28:00,22.025,34.595,464,1317.25,0.00567620817992093,1
"1926",2015-02-12 22:53:00,21,26.1,0,563,0.00401122338910984,0
"6977",2015-02-16 11:04:00,21.5,28.1,460.25,1039.5,0.00445628872178248,1
"2413",2015-02-13 07:00:00,20.89,25.2,0,532,0.00384577933024355,0
"4144",2015-02-14 11:51:00,20.7,35.1175,185.25,508.5,0.00530935443687635,0
"6532",2015-02-16 03:39:00,20.5,26.5,0,869,0.00394880331260596,0
"4512",2015-02-14 17:58:59,19.89,35.5,0,515.5,0.00510343728618814,0
"4855",2015-02-14 23:42:00,20,35.7,0,539,0.00516782400636706,0
"4781",2015-02-14 22:27:59,19.89,36,0,530,0.00517591482227579,0
"5356",2015-02-15 08:03:00,20.0666666666667,31.1333333333333,14,604,0.00452074293815743,0
"8995",2015-02-17 20:42:00,21,33.79,0,1533,0.00520296031522883,0
"5703",2015-02-15 13:50:00,22.2,30,63,658.666666666667,0.00496945591117598,0
"8443",2015-02-17 11:30:00,21.4266666666667,32.4966666666667,441,1089.66666666667,0.00513601277963326,1
"8563",2015-02-17 13:30:00,21.7,33.145,454,1132.75,0.00532848478713063,1
"3622",2015-02-14 03:08:59,19.79,36.4,0,505.666666666667,0.00520127761282888,0
"7563",2015-02-16 20:50:00,20.29,30.34,0,719.5,0.00446644489254803,0
"6829",2015-02-16 08:36:00,20.39,24.29,7,833.5,0.00359294939221495,0
"5292",2015-02-15 06:59:00,20,32,0,588.25,0.00462823784861715,0
"2620",2015-02-13 10:27:00,23.245,24.245,752.5,600.5,0.00427423055858488,1
"6893",2015-02-16 09:40:00,21.29,27.025,478,1010.5,0.00422947474206899,1
"4703",2015-02-14 21:10:00,20,35.26,0,534.333333333333,0.0051036083256814,0
"4567",2015-02-14 18:53:59,19.84,35.4,0,523.5,0.00507306175318557,0
"5082",2015-02-15 03:29:00,20.1,33.5,0,550.333333333333,0.00487721822974042,0
"587",2015-02-12 00:34:00,20.6,27,0,514,0.00404884925400269,0
"1434",2015-02-12 14:41:00,23.39,24.89,98.6666666666667,583,0.0044276122861482,0
"2158",2015-02-13 02:44:59,20.89,24.245,0,577.5,0.00369916973804848,0
"7668",2015-02-16 22:34:59,20.2675,30.365,0,707,0.00446389454947321,0
"2966",2015-02-13 16:13:00,22.1,30.39,447,588,0.005003754716421,1
"905",2015-02-12 05:51:59,20.5,23.44,0,581,0.00349026964584216,0
"3003",2015-02-13 16:50:00,21.675,31.625,436.5,628.5,0.00507430274876678,1
"5835",2015-02-15 16:01:59,21.39,31.525,40.75,657.75,0.00496994520693772,0
"2622",2015-02-13 10:28:59,23.23,24.2933333333333,765.666666666667,607.333333333333,0.00427890352931815,1
"4300",2015-02-14 14:26:59,20.1333333333333,35.79,39.3333333333333,511.333333333333,0.00522426709018864,0
"9572",2015-02-18 06:19:00,20.79,26.6,0,1556.5,0.00403575171507294,0
"8083",2015-02-17 05:30:00,20.5,30.39,0,741.666666666667,0.0045326819356264,0
"8595",2015-02-17 14:02:00,21.79,33.925,436.2,1200.6,0.00548533280564403,1
"133",2015-02-11 16:59:59,21.89,30.4725,433,811,0.00495307619726414,1
"1819",2015-02-12 21:06:00,21.245,27.495,0,568.5,0.00429159487245356,0
"3705",2015-02-14 04:32:00,19.6,36.59,0,503,0.00516682501015374,0
"5693",2015-02-15 13:40:00,22.29,29.89,84.5,658,0.00497851096800831,0
"8869",2015-02-17 18:36:00,21.79,34.09,0,1495.5,0.00551224808503896,0
"5753",2015-02-15 14:39:59,21.89,30.6,59,678.75,0.00497396609103204,0
"8241",2015-02-17 08:08:00,20.7,30.5,0,783,0.00460607285085383,0
"7720",2015-02-16 23:26:59,20.2,30.6,0,717,0.00447981928533327,0
"8039",2015-02-17 04:46:00,20.39,30.445,0,735.5,0.00450999146129486,0
"7008",2015-02-16 11:35:00,21.39,28.4725,442.75,1003,0.00448524562987811,1
"5438",2015-02-15 09:24:59,21.0666666666667,29.3566666666667,214.75,628.25,0.00453403494459128,0
"3829",2015-02-14 06:36:00,19.5,39.5,0,503,0.0055465345037433,0
"9392",2015-02-18 03:19:00,20.79,26.39,0,1287.5,0.00400368543337811,0
"911",2015-02-12 05:57:59,20.5,23.9,0,587,0.00355915663530956,0
"1311",2015-02-12 12:38:00,24.2,22.7,242.25,722.25,0.00423842033124109,0
"6668",2015-02-16 05:55:00,20.39,25.245,0,794.5,0.00373506018476785,0
"1068",2015-02-12 08:35:00,20.6,22.26,444,702.333333333333,0.00333424102982127,0
"887",2015-02-12 05:34:00,20.5,23.7666666666667,0,580.666666666667,0.00353918783039257,0
"5347",2015-02-15 07:53:59,20,31.2,0,604,0.00451169262641398,0
"2538",2015-02-13 09:04:59,21.5,25.65,508,549,0.00406521172368449,1
"2934",2015-02-13 15:40:59,22.6,29.125,479,580.75,0.00494309680646105,1
"9383",2015-02-18 03:10:00,20.79,26.5,0,1252,0.00402048164742504,0
"3593",2015-02-14 02:39:59,19.79,36.4,0,504,0.00520127761282888,0
"5387",2015-02-15 08:34:00,20.2,30.6,15,610.5,0.00447981928533327,0
"7637",2015-02-16 22:04:00,20.39,30,0,713.5,0.00444360013504694,0
"9536",2015-02-18 05:43:00,20.79,26.39,0,1534,0.00400368543337811,0
"5255",2015-02-15 06:22:00,20,32.2,0,579.5,0.00465738092949067,0
"5279",2015-02-15 06:46:00,20,32.09,0,579.333333333333,0.00464135189956235,0
"9189",2015-02-17 23:55:59,20.89,29.55,0,1196,0.00451445232820536,0
"9662",2015-02-18 07:49:00,20.7,27.2,0,1412,0.00410442230430706,0
"2681",2015-02-13 11:28:00,23.79,25.34,797,704.5,0.00461904341665328,1
"7358",2015-02-16 17:25:00,21.9266666666667,30.2,433,976.666666666667,0.00491951890955012,1
"6693",2015-02-16 06:20:00,20.39,25.1,0,805,0.00371347899630811,0
"3086",2015-02-13 18:13:00,21.29,32.5,0,578,0.0050933412987279,0
"1519",2015-02-12 16:06:00,22.39,25.89,19,532.5,0.00433412265851602,0
"2167",2015-02-13 02:54:00,20.945,24.4,0,583,0.00373565185080452,0
"7360",2015-02-16 17:26:59,22,30.05,433,977.5,0.0049170162161352,1
"773",2015-02-12 03:40:00,20.6,24.245,0,616,0.00363330343151646,0
"4712",2015-02-14 21:19:00,20,35.2,0,529,0.00509485266079684,0
"9327",2015-02-18 02:13:59,20.7,27.1,0,1207.5,0.00408923331117716,0
"3846",2015-02-14 06:53:00,19.5333333333333,39.2,0,505.333333333333,0.00551555656677824,0
"8112",2015-02-17 05:58:59,20.2675,30.675,0,744.75,0.00450979741708465,0
"173",2015-02-11 17:39:59,21.815,29.7475,419,695.75,0.00481205560045731,1
"8210",2015-02-17 07:37:00,20.7,30.29,0,776,0.00457412568546629,0
"9306",2015-02-18 01:53:00,20.79,27.1,0,1588,0.00411211322882893,0
"4358",2015-02-14 15:24:59,19.89,36.29,63,510.5,0.00521795947003541,0
"2340",2015-02-13 05:47:00,20.79,25.645,0,555.5,0.00388995297520493,0
"5190",2015-02-15 05:17:00,20.1,32.2,0,562,0.00468652700547604,0
"967",2015-02-12 06:53:59,20.6,22.5333333333333,0,635,0.00337540477124163,0
"4964",2015-02-15 01:31:00,20,35,0,539,0.00506566887689254,0
"2787",2015-02-13 13:14:00,23.89,25.445,243,578,0.00466651652684621,0
"1777",2015-02-12 20:23:59,21.2,27.55,0,562,0.00428829919266845,0
"5684",2015-02-15 13:31:00,22.39,29.7,131.5,658.75,0.00497704034901491,0
"6066",2015-02-15 19:53:00,20.39,32.5,0,679,0.00481676774943883,0
"7571",2015-02-16 20:57:59,20.39,30.2,0,725.5,0.00447343719239004,0
"9319",2015-02-18 02:06:00,20.7,27,0,1282,0.00407404505498477,0
"4718",2015-02-14 21:24:59,20,35.09,0,539,0.00507880124349859,0
"650",2015-02-12 01:37:00,20.6,26.0633333333333,0,539.333333333333,0.0039075067815173,0
"8208",2015-02-17 07:34:59,20.7,30.29,0,771,0.00457412568546629,0
"521",2015-02-11 23:28:00,20.65,27.95,0,489.5,0.00420529823296916,0
"5223",2015-02-15 05:50:00,20.1,32.4,0,569,0.00471585656536653,0
"3495",2015-02-14 01:01:59,19.89,35.145,0,507,0.00505198840358368,0
"4212",2015-02-14 12:59:00,20.5,35,214,500,0.00522604254902212,0
"4175",2015-02-14 12:22:00,20.745,34.4,31,509,0.00521452524487928,0
"7167",2015-02-16 14:13:59,21.7,28.5666666666667,454,880.666666666667,0.00458703092309197,1
"609",2015-02-12 00:55:59,20.6,26.2,0,511,0.0039281257277475,0
"4389",2015-02-14 15:55:59,19.89,36.2,24,515.666666666667,0.00520491052782246,0
"5236",2015-02-15 06:03:00,20.1,32.345,0,570.5,0.0047077906627275,0
"6352",2015-02-16 00:39:00,20.29,29,0,711,0.00426782583453201,0
"9619",2015-02-18 07:06:00,20.745,26.89,0,1520,0.00406867500836947,0
"5314",2015-02-15 07:21:00,20.1,31.79,0,592,0.00462640998898792,0
"4502",2015-02-14 17:49:00,19.89,35.5,0,516.666666666667,0.00510343728618814,0
"1188",2015-02-12 10:34:59,23.7,22.745,756.5,812.25,0.00412034020384398,1
"8516",2015-02-17 12:42:59,21.675,32.845,464,1164.5,0.00527171358608501,1
"2443",2015-02-13 07:30:00,20.79,25.5,0,523,0.00386782193185198,0
"3123",2015-02-13 18:49:59,21.2,32.4,0,530.333333333333,0.0050493550880857,0
"786",2015-02-12 03:53:00,20.6,24.34,0,607,0.00364762341444938,0
"1056",2015-02-12 08:23:00,20.575,21.995,24,836.25,0.00328923598288829,0
"4631",2015-02-14 19:58:00,19.84,35.345,0,506,0.00506511569331696,0
"3972",2015-02-14 08:58:59,19.945,36.5,17,501,0.00526648377587266,0
"5722",2015-02-15 14:09:00,22.075,30.365,81,665.5,0.00499193110144288,0
"962",2015-02-12 06:49:00,20.6,22.495,0,632,0.00336963148078811,0
"7489",2015-02-16 19:36:00,20.7,30.6,0,765,0.00462128693180636,0
"5989",2015-02-15 18:36:00,20.5,32.79,0,675,0.0048934591829229,0
"2795",2015-02-13 13:21:59,23.89,25.445,229,562.75,0.00466651652684621,0
"407",2015-02-11 21:34:00,20.7,29.79,0,488,0.00449807411610544,0
"1180",2015-02-12 10:27:00,23.5,22.6333333333333,743,795.333333333333,0.00405054645863392,1
"3839",2015-02-14 06:46:00,19.5,39.4,0,506,0.00553236774917479,0
"4100",2015-02-14 11:06:59,20.79,35.4,131,515,0.00538244114240259,0
"3869",2015-02-14 07:15:59,19.55,38.45,0,505.5,0.00541476756295358,0
"197",2015-02-11 18:04:00,21.89,29.2675,419,646.75,0.00475571494671863,1
"8239",2015-02-17 08:06:00,20.6,30.39,0,782,0.00456093238421853,0
"1095",2015-02-12 09:02:00,21.34,23.745,459.5,892,0.00372455277288432,1
"950",2015-02-12 06:36:59,20.6,22.6,0,612,0.0033854455302777,0
"3672",2015-02-14 03:59:00,19.65,36.545,0,502,0.00517660573306873,0
"764",2015-02-12 03:30:59,20.6,25.29,0,582,0.00379085930639592,0
"7678",2015-02-16 22:45:00,20.39,30.2,0,714.5,0.00447343719239004,0
"6114",2015-02-15 20:41:00,20.39,32.09,0,691,0.0047555377863872,0
"7492",2015-02-16 19:38:59,20.65,30.5,0,769.5,0.0045917982257084,0
"6647",2015-02-16 05:34:00,20.5,25.39,0,792,0.00378239479056467,0
"6413",2015-02-16 01:40:00,20.29,28,0,874,0.00411968470104293,0
"8216",2015-02-17 07:43:00,20.7,30.29,0,770.5,0.00457412568546629,0
"8224",2015-02-17 07:51:00,20.65,30.34,0,775.5,0.0045675332175396,0
"210",2015-02-11 18:16:59,21.79,28.6475,419,596.5,0.00462566796740816,1
"3832",2015-02-14 06:39:00,19.5,39.5,0,509,0.0055465345037433,0
"5547",2015-02-15 11:13:59,22,29.1666666666667,370.75,636.5,0.00477136954975572,0
"3554",2015-02-14 02:00:59,19.8233333333333,36.03,0,505.333333333333,0.00515871476015788,0
"9596",2015-02-18 06:42:59,20.79,26.7,0,1480,0.00405102252768257,0
"1079",2015-02-12 08:45:59,20.7,22.695,423.5,734,0.00342088860970383,1
"6303",2015-02-15 23:50:00,20.29,29.7,0,723,0.00437156634495469,0
"7251",2015-02-16 15:38:00,21.7,29,462.333333333333,886.333333333333,0.00465713347075559,1
"2502",2015-02-13 08:29:00,21,25.76,15,510,0.00395863734390355,0
